subject,session,data_source,structured_data,channel,signal,stimulus,block,mean_baseline,std_baseline,mean_task,std_task,task_minus_baseline,area_under_curve_task,time_to_peak,time_to_nadir
217,2,1,1,12,2,1,1,0.025385,0.43204,0.11766,0.50704,0.092277,6.7106,25,49
217,2,1,1,16,1,1,1,-1.6699,2.6982,1.5287,2.8859,3.1986,80.882,22,38
217,2,1,1,16,2,1,1,-0.066893,0.83488,0.39166,0.92472,0.45855,21.119,24,48
217,2,1,1,17,1,1,1,-1.4339,3.2946,0.71698,3.1005,2.1509,35.02,49,37
217,2,1,1,17,2,1,1,0.083497,0.52545,-0.042888,0.45171,-0.12639,-2.2217,49,37
217,2,1,1,18,1,1,1,-1.563,1.9175,1.1961,1.8862,2.7591,61.578,6,38
217,2,1,1,18,2,1,1,-0.33128,1.1419,-0.099645,1.2647,0.23163,-7.1884,51,38
217,2,1,1,19,1,1,1,-1.539,2.3852,0.67056,2.2462,2.2095,32.736,51,38
217,2,1,1,19,2,1,1,0.14018,0.56702,-0.16857,0.57067,-0.30875,-9.6951,51,45
217,2,1,1,22,1,1,1,-0.79338,2.2072,0.49199,2.7033,1.2854,23.139,25,37
217,2,1,1,22,2,1,1,0.21544,0.34309,-0.0049972,0.35838,-0.22044,-0.31112,23,34
217,2,1,1,23,1,1,1,-0.43222,3.1097,1.4812,3.2717,1.9135,78.88,24,37
217,2,1,1,23,2,1,1,-0.18058,0.34319,0.16168,0.51573,0.34225,8.29,7,39
217,2,1,1,24,1,1,1,-0.95613,2.0483,0.082302,2.2829,1.0384,0.6246,52,38
217,2,1,1,24,2,1,1,0.083854,0.49001,-0.16319,0.42724,-0.24704,-9.3259,51,18
218,2,1,1,1,1,1,1,0.024481,3.2978,4.7915,7.783,4.7671,250.69,21,39
218,2,1,1,1,2,1,1,-0.98713,1.5795,0.46056,1.1757,1.4477,23.623,34,39
218,2,1,1,2,1,1,1,0.91322,2.2927,3.8021,5.7234,2.8889,200.71,22,51
218,2,1,1,2,2,1,1,-1.0882,2.289,0.56422,1.2771,1.6524,29.844,34,1
218,2,1,1,3,1,1,1,-1.0876,3.3566,4.4653,7.5216,5.5529,235.24,22,40
218,2,1,1,3,2,1,1,-0.58968,0.2861,0.23035,0.62411,0.82003,11.281,8,35
218,2,1,1,4,1,1,1,0.48779,2.9527,4.4354,7.2051,3.9476,232.58,23,39
218,2,1,1,4,2,1,1,-1.0313,1.783,0.029017,0.7208,1.0604,1.6568,34,3
218,2,1,1,5,1,1,1,0.25282,3.3347,2.9967,4.9883,2.7438,158.6,18,35
218,2,1,1,5,2,1,1,-0.86109,0.95623,0.36726,0.91134,1.2284,19.039,51,1
218,2,1,1,6,1,1,1,-0.76513,3.0748,3.7129,6.4843,4.478,196,22,40
218,2,1,1,6,2,1,1,-0.59022,0.33989,0.18752,0.4127,0.77774,9.194,52,39
218,2,1,1,7,1,1,1,-0.54094,3.5857,3.4794,6.4748,4.0204,184.6,23,40
218,2,1,1,7,2,1,1,-0.73009,0.58189,0.51859,0.74493,1.2487,26.253,52,40
218,2,1,1,8,1,1,1,-1.58,2.8489,3.5417,5.9585,5.1217,185.82,16,39
218,2,1,1,8,2,1,1,-0.26384,0.46788,0.49622,0.82088,0.76007,25.526,17,39
218,2,1,1,9,1,1,1,-1.2276,4.1839,4.6684,8.3521,5.896,246.97,22,40
218,2,1,1,9,2,1,1,-0.65256,0.72234,0.7901,1.2827,1.4427,40.651,21,40
218,2,1,1,10,1,1,1,-1.0708,2.9593,3.3484,5.6198,4.4192,176.3,22,40
218,2,1,1,10,2,1,1,-0.23809,0.38017,0.25199,0.85964,0.49008,12.275,9,39
218,2,1,1,11,1,1,1,-1.5406,3.6973,4.334,7.8579,5.8746,228.37,20,40
218,2,1,1,11,2,1,1,-0.075576,0.56655,0.6419,1.0312,0.71747,33.099,16,40
218,2,1,1,12,1,1,1,-1.7138,4.7631,5.0719,9.2261,6.7857,268.21,29,40
218,2,1,1,12,2,1,1,-0.27055,0.49722,0.73465,1.2319,1.0052,37.87,24,40
218,2,1,1,14,1,1,1,-1.3246,1.7033,2.5339,4.0649,3.8585,132.67,22,39
218,2,1,1,14,2,1,1,-0.059883,0.77926,-0.060642,0.49993,-0.00075889,-3.252,34,12
218,2,1,1,16,1,1,1,-1.1851,2.1173,3.1545,5.0791,4.3397,165.1,23,40
218,2,1,1,16,2,1,1,-0.57532,0.38975,0.36247,0.48772,0.93779,18.623,21,39
218,2,1,1,17,1,1,1,-0.59494,2.6672,3.6846,6.6185,4.2795,191.17,23,39
218,2,1,1,17,2,1,1,-0.43739,0.93053,0.030554,0.88284,0.46794,2.6176,27,3
218,2,1,1,18,1,1,1,0.4435,1.2068,1.6582,2.712,1.2147,86.963,23,39
218,2,1,1,18,2,1,1,-0.11904,0.8675,0.0039991,0.39279,0.12304,0.13518,34,33
218,2,1,1,19,1,1,1,-0.87838,3.0296,3.8335,6.6001,4.7119,201.09,23,40
218,2,1,1,19,2,1,1,-0.6083,0.70667,0.37351,0.5904,0.98181,19.183,8,44
218,2,1,1,21,1,1,1,-1.0888,3.1185,3.4552,6.1374,4.544,181.55,29,40
218,2,1,1,21,2,1,1,-0.63778,0.83823,0.65021,1.0576,1.288,33.382,24,39
218,2,1,1,22,1,1,1,-1.1695,2.253,3.1309,5.1994,4.3005,164.81,22,39
218,2,1,1,22,2,1,1,-0.34317,0.43609,0.42247,0.64489,0.76564,21.918,13,39
218,2,1,1,23,1,1,1,-1.3857,2.3897,3.2212,5.8373,4.6069,168.19,22,40
218,2,1,1,23,2,1,1,-0.081818,0.63264,0.44499,0.67732,0.52681,23.013,17,40
218,2,1,1,24,1,1,1,-1.3354,2.689,2.9942,5.2485,4.3297,158.01,29,40
218,2,1,1,24,2,1,1,-0.12074,0.51794,0.57478,0.93422,0.69552,29.844,25,40
219,2,1,1,1,1,1,1,1.3171,4.9816,0.78357,4.7129,-0.53355,42.518,28,39
219,2,1,1,1,2,1,1,-0.31279,1.2808,0.30628,0.93462,0.61906,14.854,4,44
219,2,1,1,2,1,1,1,-0.48618,3.2131,2.7083,6.5135,3.1945,142.04,21,40
219,2,1,1,2,2,1,1,-1.15,1.27,1.1028,2.8751,2.2528,55.957,11,34
219,2,1,1,3,1,1,1,-0.11994,5.1942,1.3993,4.8114,1.5192,71.278,21,40
219,2,1,1,3,2,1,1,-0.17145,0.77236,0.17513,0.86426,0.34658,7.5312,52,44
219,2,1,1,4,1,1,1,0.78804,3.8062,1.105,3.9508,0.31698,55.548,30,40
219,2,1,1,4,2,1,1,-0.14108,0.54144,0.0055611,0.73423,0.14664,-0.93235,52,23
219,2,1,1,5,1,1,1,0.22544,2.8711,1.4511,3.7896,1.2256,75.85,27,39
219,2,1,1,5,2,1,1,-0.16378,0.61432,-7.3063e-05,0.42548,0.1637,-0.10527,48,20
219,2,1,1,6,1,1,1,-0.10571,3.294,0.80931,3.1123,0.91503,41.509,30,40
219,2,1,1,6,2,1,1,0.087323,0.2524,0.023319,0.32088,-0.064005,0.82531,4,25
219,2,1,1,7,1,1,1,-0.036591,4.0724,1.5111,4.1825,1.5477,76.804,30,40
219,2,1,1,7,2,1,1,-0.46841,0.62077,0.15358,0.8059,0.62199,7.2714,50,38
219,2,1,1,8,1,1,1,-0.43015,4.2173,1.4293,4.2898,1.8595,72.064,20,40
219,2,1,1,8,2,1,1,0.13867,0.15837,-0.064904,0.33628,-0.20357,-3.5479,19,15
219,2,1,1,9,1,1,1,-0.079301,3.1842,1.0733,3.1976,1.1526,54.115,19,40
219,2,1,1,9,2,1,1,0.27201,0.19779,-0.14538,0.50607,-0.41739,-8.0376,51,29
219,2,1,1,10,1,1,1,-0.1552,3.4078,1.2261,3.3777,1.3813,62.118,20,40
219,2,1,1,10,2,1,1,-0.2577,0.47672,-0.044719,0.67028,0.21298,-3.2629,10,29
219,2,1,1,11,1,1,1,-0.32189,3.9334,1.1223,3.8062,1.4442,55.837,22,40
219,2,1,1,11,2,1,1,0.33453,0.44841,-0.32657,0.71685,-0.6611,-16.745,48,22
219,2,1,1,12,1,1,1,-0.26467,4.0168,1.2074,3.7214,1.472,60.423,22,40
219,2,1,1,12,2,1,1,0.34559,0.63755,-0.4005,0.82056,-0.74609,-21.116,40,29
219,2,1,1,13,1,1,1,0.66767,2.8889,0.28943,2.7453,-0.37824,14.432,19,39
219,2,1,1,13,2,1,1,-0.12627,0.50038,0.30667,0.69677,0.43294,16.449,19,40
219,2,1,1,14,1,1,1,0.46934,6.0815,1.3041,5.2527,0.83476,66.098,19,40
219,2,1,1,14,2,1,1,-0.072185,0.9846,0.0013899,0.61853,0.073575,-0.36983,36,46
219,2,1,1,15,1,1,1,0.4246,1.9065,0.092248,2.7503,-0.33235,10.307,19,52
219,2,1,1,15,2,1,1,-0.45171,1.5673,1.085,2.2084,1.5367,55.765,12,43
219,2,1,1,16,1,1,1,-0.017081,3.8452,0.74634,3.1566,0.76342,36.8,29,38
219,2,1,1,16,2,1,1,0.015028,1.3233,0.11494,0.78922,0.099908,5.4706,37,45
219,2,1,1,17,1,1,1,0.24659,6.6035,1.6746,6.2088,1.428,85.095,19,40
219,2,1,1,17,2,1,1,-0.032684,1.2313,-0.13936,0.84514,-0.10668,-7.0031,39,25
219,2,1,1,18,1,1,1,-0.53084,4.1016,1.8469,4.811,2.3777,94.337,19,40
219,2,1,1,18,2,1,1,0.35157,1.2571,-0.061304,0.98131,-0.41288,-4.4396,36,44
219,2,1,1,19,1,1,1,-0.18889,3.7059,0.77303,3.0984,0.96192,38.59,30,39
219,2,1,1,19,2,1,1,0.18902,0.9953,-0.16292,0.91138,-0.35194,-8.4793,41,22
219,2,1,1,21,1,1,1,-0.46871,4.6896,1.5705,4.7871,2.0392,77.173,29,40
219,2,1,1,21,2,1,1,-0.24446,0.52852,0.050706,0.51552,0.29516,1.849,9,43
219,2,1,1,22,1,1,1,-1.087,4.1743,0.95942,3.6178,2.0464,48.746,8,41
219,2,1,1,22,2,1,1,0.92294,2.8797,-0.57539,2.9877,-1.4983,-32.703,41,7
219,2,1,1,23,1,1,1,0.32795,5.5269,2.0236,5.8975,1.6957,103.79,29,40
219,2,1,1,23,2,1,1,-0.0021344,0.72309,-0.0029957,0.56162,-0.00086129,-0.47997,51,20
219,2,1,1,24,1,1,1,-0.50195,5.0518,1.717,4.6835,2.2189,85.752,24,40
219,2,1,1,24,2,1,1,0.027506,1.5514,-0.33879,1.6378,-0.3663,-19.314,16,28
220,2,1,1,1,1,1,1,-0.40226,3.1395,2.6627,6.3264,3.0649,140.94,18,40
220,2,1,1,1,2,1,1,-1.014,0.77511,0.12689,0.84762,1.1409,5.3909,52,14
220,2,1,1,2,1,1,1,0.45823,3.5242,3.0837,6.7019,2.6255,165.48,20,51
220,2,1,1,2,2,1,1,-0.63034,0.9574,0.14395,1.0922,0.7743,6.6102,52,42
220,2,1,1,3,1,1,1,-1.2248,3.5172,3.1743,7.015,4.399,168.36,15,40
220,2,1,1,3,2,1,1,-0.8665,0.55205,0.39966,0.63461,1.2662,20.101,14,36
220,2,1,1,4,1,1,1,-0.38045,2.8202,2.6526,6.0972,3.033,141.4,20,40
220,2,1,1,4,2,1,1,-0.91117,0.52148,0.37078,0.6528,1.2819,18.33,52,40
220,2,1,1,6,1,1,1,-1.2782,3.0708,3.2206,6.6964,4.4988,171.61,16,52
220,2,1,1,6,2,1,1,-0.87,0.65715,0.33767,0.84359,1.2077,16.812,5,35
220,2,1,1,7,1,1,1,-0.62465,2.5846,2.816,5.6814,3.4406,149.25,18,40
220,2,1,1,7,2,1,1,-0.79143,0.53817,0.50647,0.90052,1.2979,25.339,17,41
220,2,1,1,8,1,1,1,-0.9639,2.504,2.2215,4.997,3.1854,116.37,15,38
220,2,1,1,8,2,1,1,-0.1898,0.47123,-0.089815,0.59544,0.099988,-4.1968,40,18
220,2,1,1,9,1,1,1,-1.3048,3.1281,3.6421,7.0233,4.947,192.95,17,40
220,2,1,1,9,2,1,1,-0.61306,0.59223,0.40893,0.85476,1.022,20.48,12,38
220,2,1,1,10,1,1,1,-0.68903,2.7455,2.6756,5.2089,3.3647,140.91,18,40
220,2,1,1,10,2,1,1,-0.048839,0.84127,-0.24174,0.9936,-0.1929,-14.299,52,29
220,2,1,1,11,1,1,1,-0.78693,1.9361,1.8949,3.9759,2.6818,99.794,14,40
220,2,1,1,11,2,1,1,-0.47261,0.50861,0.069907,0.50513,0.54252,3.7211,40,46
220,2,1,1,12,1,1,1,-0.72933,3.0903,2.8416,5.692,3.5709,150.12,17,40
220,2,1,1,12,2,1,1,-0.072657,1.047,0.076254,1.2773,0.14891,1.9779,8,26
220,2,1,1,14,1,1,1,-0.09433,2.7897,2.3811,5.451,2.4754,126.02,17,40
220,2,1,1,14,2,1,1,-0.83873,0.42604,0.56964,0.96505,1.4084,29.4,17,40
220,2,1,1,16,1,1,1,-0.19473,2.4776,2.49,5.3031,2.6847,131.32,19,40
220,2,1,1,16,2,1,1,-0.80376,0.3299,0.2493,0.50014,1.0531,11.832,52,43
220,2,1,1,17,1,1,1,-0.041435,3.7777,2.6473,6.5164,2.6887,141.83,25,51
220,2,1,1,17,2,1,1,-0.67955,0.56453,0.29104,0.58851,0.97059,14.549,28,45
220,2,1,1,18,1,1,1,-3.1509,4.1172,5.2651,10.499,8.4161,279.43,18,40
220,2,1,1,18,2,1,1,-2.1682,1.121,1.4578,2.8573,3.6261,74.706,18,36
220,2,1,1,19,1,1,1,-0.54845,3.7167,2.9973,6.6834,3.5457,160.21,25,51
220,2,1,1,19,2,1,1,-0.83256,0.61045,0.48157,0.74064,1.3141,24.45,25,35
220,2,1,1,20,1,1,1,-1.3681,5.9583,4.4948,10.323,5.8629,241.53,24,51
220,2,1,1,20,2,1,1,-1.1644,0.96975,0.89788,2.2937,2.0623,45.943,13,39
220,2,1,1,21,1,1,1,-1.4007,3.2512,3.7842,7.51,5.1849,200.07,18,40
220,2,1,1,21,2,1,1,-0.80917,0.48093,0.58302,1.0249,1.3922,29.582,18,40
220,2,1,1,22,1,1,1,-0.22604,2.1011,1.5947,3.5884,1.8208,84.531,12,41
220,2,1,1,22,2,1,1,-0.5695,0.61517,0.14447,0.58001,0.71396,7.8815,40,51
220,2,1,1,23,1,1,1,-1.5446,2.9545,3.2681,6.5814,4.8127,172.4,17,40
220,2,1,1,23,2,1,1,-0.3913,0.37532,0.42197,0.85952,0.81327,21.874,8,37
220,2,1,1,24,1,1,1,-1.5742,2.7189,2.7481,5.8618,4.3223,145.1,15,40
220,2,1,1,24,2,1,1,0.090657,0.45561,0.13037,0.34019,0.039714,6.6419,8,45
221,2,1,1,1,1,1,1,2.3676,4.9752,0.056781,5.4157,-2.3108,9.8568,32,49
221,2,1,1,1,2,1,1,-2.1469,1.0416,1.913,3.0337,4.0599,100.5,18,39
221,2,1,1,2,1,1,1,-2.3219,4.3617,2.3456,7.7692,4.6676,127.81,25,49
221,2,1,1,2,2,1,1,-1.0789,0.90996,0.53767,1.1873,1.6166,27.005,17,40
221,2,1,1,3,1,1,1,0.60055,3.2464,0.37014,4.1875,-0.2304,23.558,25,49
221,2,1,1,3,2,1,1,-1.0345,0.50805,0.72421,1.1847,1.7587,37.691,20,37
221,2,1,1,4,1,1,1,-0.1378,5.4169,2.0195,8.1644,2.1573,112.27,26,51
221,2,1,1,4,2,1,1,-1.0337,0.80003,0.97017,1.8527,2.0038,50.573,15,38
221,2,1,1,5,1,1,1,-0.12605,4.8791,0.5961,6.6494,0.72215,38.442,25,52
221,2,1,1,5,2,1,1,-1.2213,1.0685,0.89473,1.4184,2.116,46.724,24,44
221,2,1,1,6,1,1,1,-2.7843,7.1568,4.1421,10.226,6.9263,223.25,26,49
221,2,1,1,6,2,1,1,-1.8278,1.5116,1.8851,3.2685,3.7129,98.373,26,48
221,2,1,1,8,1,1,1,-2.4821,5.1626,3.1289,7.1939,5.611,167.44,26,48
221,2,1,1,8,2,1,1,-1.6673,0.68641,1.4008,2.2635,3.0682,72.279,24,47
221,2,1,1,9,1,1,1,-0.035466,3.2882,1.5053,5.7298,1.5408,82.316,20,48
221,2,1,1,9,2,1,1,-0.35721,1.1748,0.39907,1.5017,0.75629,19.787,16,35
221,2,1,1,11,1,1,1,-0.04364,3.8888,1.1982,5.2214,1.2419,67.426,18,49
221,2,1,1,11,2,1,1,-0.24138,1.474,0.17821,1.5423,0.41959,8.1419,12,35
221,2,1,1,12,1,1,1,1.6012,2.6926,-0.86617,2.9106,-2.4674,-41.36,42,49
221,2,1,1,12,2,1,1,0.76128,0.81927,-0.44644,0.90914,-1.2077,-23.325,51,27
221,2,1,1,13,1,1,1,-2.6443,9.6711,4.6033,15.813,7.2477,255.65,25,51
221,2,1,1,13,2,1,1,-2.0205,2.5264,2.0876,3.9299,4.1081,111.23,25,48
221,2,1,1,15,1,1,1,-3.2542,7.9685,3.8552,12.534,7.1094,211.51,25,45
221,2,1,1,15,2,1,1,-1.7042,1.9998,1.4479,2.5551,3.1521,76.606,25,45
221,2,1,1,16,1,1,1,-0.097,3.6903,1.0792,6.3993,1.1762,61.83,25,52
221,2,1,1,16,2,1,1,-0.85172,0.53989,0.70247,1.191,1.5542,36.517,24,40
221,2,1,1,17,1,1,1,0.96255,3.9202,0.70243,4.665,-0.26012,42.036,26,49
221,2,1,1,17,2,1,1,-0.4696,0.40059,0.12026,0.35837,0.58986,5.7843,52,32
221,2,1,1,18,1,1,1,-1.188,3.7925,1.7953,8.0613,2.9833,100.22,24,52
221,2,1,1,18,2,1,1,-0.7985,1.3447,0.67308,1.1189,1.4716,34.988,24,45
221,2,1,1,19,1,1,1,-0.65799,4.0102,1.9601,6.5017,2.6181,107.38,21,49
221,2,1,1,19,2,1,1,-0.91641,0.46013,0.64139,1.0731,1.5578,33.042,18,36
221,2,1,1,22,1,1,1,-1.5194,3.4641,2.0065,5.2136,3.5259,108.54,25,49
221,2,1,1,22,2,1,1,-0.79993,0.43514,0.57576,0.88621,1.3757,29.517,14,36
221,2,1,1,24,1,1,1,-0.23575,2.6617,1.2123,4.6458,1.4481,67.805,26,52
221,2,1,1,24,2,1,1,-0.45046,0.66873,0.41609,1.0539,0.86655,21.168,10,41
224,2,1,1,1,1,1,1,-2.0371,8.1705,3.9401,11.822,5.9773,215.38,28,39
224,2,1,1,1,2,1,1,-1.1206,1.9428,0.53701,2.5381,1.6576,26.504,11,38
224,2,1,1,2,1,1,1,-1.1091,8.8326,4.9541,13.398,6.0632,278.06,28,52
224,2,1,1,2,2,1,1,-1.8058,2.8749,1.3446,4.8784,3.1504,69.232,11,37
224,2,1,1,3,1,1,1,-3.2783,8.0923,4.2844,12.295,7.5627,233.23,30,39
224,2,1,1,3,2,1,1,-0.88795,1.206,0.58586,1.4784,1.4738,30.31,16,37
224,2,1,1,4,1,1,1,-2.6574,9.6952,5.1904,14.415,7.8478,283.78,27,39
224,2,1,1,4,2,1,1,-1.1376,2.039,0.73932,2.4694,1.8769,37.983,12,38
224,2,1,1,5,1,1,1,-3.2097,8.6771,4.9355,12.816,8.1452,276.25,29,52
224,2,1,1,5,2,1,1,-2.2586,6.1023,0.075723,7.0546,2.3343,-3.0229,8,36
224,2,1,1,6,1,1,1,-2.0986,7.2742,3.4255,9.7442,5.5241,185.75,28,39
224,2,1,1,6,2,1,1,-0.9471,1.5444,0.67116,1.8998,1.6183,34.077,10,38
224,2,1,1,7,1,1,1,-0.6809,7.1742,3.3834,9.3386,4.0643,185.88,28,39
224,2,1,1,7,2,1,1,-1.2704,2.4284,0.67642,2.8176,1.9468,32.973,12,38
224,2,1,1,8,1,1,1,-2.6247,6.349,2.4843,7.6016,5.109,133.05,28,38
224,2,1,1,8,2,1,1,-0.54499,0.80935,0.34925,0.98594,0.89424,17.548,17,37
224,2,1,1,9,1,1,1,-3.1093,7.5461,3.5201,9.8133,6.6294,190.63,29,38
224,2,1,1,9,2,1,1,-1.0395,1.6833,0.7036,2.0237,1.7431,35.885,17,38
224,2,1,1,10,1,1,1,-1.6946,6.2998,2.5933,6.829,4.2879,141.87,28,39
224,2,1,1,10,2,1,1,-0.72093,1.4022,0.2638,1.9471,0.98473,11.73,7,39
224,2,1,1,11,1,1,1,-3.9657,7.1115,3.5344,9.7334,7.5001,189.68,29,38
224,2,1,1,11,2,1,1,-0.96453,1.3241,0.64832,1.7115,1.6128,33.363,17,37
224,2,1,1,12,1,1,1,-3.0674,6.3435,2.3586,7.2024,5.426,128.01,28,38
224,2,1,1,12,2,1,1,-0.14246,0.59786,0.16793,0.66305,0.31038,8.1049,9,38
224,2,1,1,13,1,1,1,-0.049215,9.603,2.9582,16.804,3.0074,172.02,31,3
224,2,1,1,13,2,1,1,-1.3862,3.768,1.1394,5.28,2.5256,57.837,16,39
224,2,1,1,14,1,1,1,1.3913,8.0368,2.8947,11.88,1.5034,166.1,27,3
224,2,1,1,14,2,1,1,-1.223,1.9102,0.91498,2.3444,2.138,46.519,11,37
224,2,1,1,15,1,1,1,1.9744,6.923,0.8933,13.289,-1.0811,59.542,33,5
224,2,1,1,15,2,1,1,-2.4353,6.094,1.7134,7.0051,4.1487,84.474,16,40
224,2,1,1,16,1,1,1,2.5093,7.6001,0.42386,11.212,-2.0854,39.619,31,4
224,2,1,1,16,2,1,1,-0.71644,2.1093,0.3208,2.6552,1.0372,14.967,12,40
224,2,1,1,17,1,1,1,-3.3062,10.477,7.1222,18.183,10.428,388.81,27,52
224,2,1,1,17,2,1,1,-2.2324,2.2866,1.6607,3.4794,3.8931,85.954,11,37
224,2,1,1,18,1,1,1,-0.17101,10.154,2.6149,16.519,2.7859,159.15,31,52
224,2,1,1,18,2,1,1,-0.95863,4.1953,1.085,6.5959,2.0436,52.67,16,40
224,2,1,1,19,1,1,1,-0.4334,7.1417,1.5371,8.086,1.9705,89.218,28,39
224,2,1,1,19,2,1,1,-0.7332,3.0524,0.10613,2.482,0.83933,3.6101,46,38
224,2,1,1,20,1,1,1,-1.5201,13.911,5.421,19.265,6.9411,310.97,31,52
224,2,1,1,20,2,1,1,-3.3057,5.3707,4.1191,12.326,7.4248,212.61,16,35
224,2,1,1,21,1,1,1,0.28234,4.8452,1.0885,7.0783,0.80614,66.042,31,4
224,2,1,1,21,2,1,1,-0.89356,3.1584,0.86019,4.3028,1.7538,41.504,8,35
224,2,1,1,22,1,1,1,-4.1228,7.3641,4.1658,10.296,8.2886,223.94,27,39
224,2,1,1,22,2,1,1,-0.73019,1.1159,0.58133,1.4458,1.3115,29.47,12,38
224,2,1,1,23,1,1,1,-3.189,12.887,6.2764,18.081,9.4655,349.05,31,52
224,2,1,1,23,2,1,1,-3.6818,5.8871,3.6031,11.031,7.2849,183.85,16,35
224,2,1,1,24,1,1,1,-1.7465,8.0745,0.69139,6.1308,2.4379,37.977,45,39
224,2,1,1,24,2,1,1,0.48366,2.3844,-0.90549,2.7872,-1.3892,-51.079,52,29
225,2,1,1,1,1,1,1,0.067698,2.9371,1.1979,5.9284,1.1302,68.123,23,51
225,2,1,1,1,2,1,1,-1.321,1.0894,0.93228,1.3628,2.2532,47.499,27,43
225,2,1,1,2,1,1,1,0.28689,1.5212,0.7866,2.3441,0.49971,40.422,29,40
225,2,1,1,2,2,1,1,-0.82518,1.0416,0.4156,1.6631,1.2408,21.992,17,47
225,2,1,1,3,1,1,1,-0.44759,2.5329,0.65439,4.1101,1.102,36.146,24,50
225,2,1,1,3,2,1,1,-0.79154,1.0483,0.21089,0.90397,1.0024,9.4487,51,44
225,2,1,1,4,1,1,1,1.298,1.3019,-0.23276,2.0714,-1.5308,-11.281,30,50
225,2,1,1,4,2,1,1,-0.32913,1.3145,0.1825,0.96759,0.51163,8.3813,35,42
225,2,1,1,5,1,1,1,0.15208,2.1227,0.67945,2.4771,0.52737,34.751,22,38
225,2,1,1,5,2,1,1,0.17761,0.77144,-0.26996,0.73681,-0.44757,-13.499,34,6
225,2,1,1,6,1,1,1,-0.81866,2.7328,0.76044,4.2335,1.5791,42.935,13,50
225,2,1,1,6,2,1,1,-1.3694,1.7122,0.96182,1.7049,2.3313,49.022,28,43
225,2,1,1,8,1,1,1,-1.0918,1.7361,1.044,3.0051,2.1357,55.693,21,50
225,2,1,1,8,2,1,1,-1.0288,1.2879,0.79058,1.2976,1.8193,39.833,51,43
225,2,1,1,10,1,1,1,0.9783,2.4426,1.1752,3.899,0.19694,63.724,29,50
225,2,1,1,10,2,1,1,-0.40237,1.234,0.17386,1.2129,0.57623,7.094,51,41
225,2,1,1,11,1,1,1,0.23748,1.6072,0.40855,2.4525,0.17107,22.16,29,50
225,2,1,1,11,2,1,1,-0.27538,0.71329,0.13679,0.52957,0.41217,6.7257,30,44
225,2,1,1,12,1,1,1,3.7112,1.8829,-0.42831,2.8354,-4.1395,-21.976,33,50
225,2,1,1,12,2,1,1,0.43545,0.97212,-0.56215,1.3885,-0.9976,-31.004,52,23
225,2,1,1,14,1,1,1,-0.42068,2.3667,0.57685,5.2778,0.99753,33.794,21,51
225,2,1,1,14,2,1,1,-1.2668,0.99561,0.73469,1.2258,2.0015,37.183,28,43
225,2,1,1,16,1,1,1,-0.56331,2.6675,1.0134,4.7552,1.5767,54.646,30,50
225,2,1,1,16,2,1,1,-1.1015,1.1234,0.66359,1.9433,1.7651,35.817,28,44
225,2,1,1,17,1,1,1,-0.63281,2.4024,0.97707,4.084,1.6099,49.613,20,39
225,2,1,1,17,2,1,1,-0.80759,0.82209,0.41047,0.81843,1.2181,20.224,51,34
225,2,1,1,18,1,1,1,-0.65993,2.6532,0.9196,5.3504,1.5795,50.453,28,50
225,2,1,1,18,2,1,1,-0.90724,1.0259,0.63734,1.5254,1.5446,33.295,27,41
225,2,1,1,20,1,1,1,-0.35231,3.9462,1.899,6.9465,2.2514,101.93,29,50
225,2,1,1,20,2,1,1,-0.65737,0.73854,0.44177,1.5021,1.0991,24.189,24,46
225,2,1,1,22,1,1,1,-0.37906,1.9962,1.2842,2.9602,1.6632,64.393,20,39
225,2,1,1,22,2,1,1,-0.89638,1.0077,0.10028,0.718,0.99666,4.7842,51,43
301,3,1,1,2,1,1,1,-20.114,14.515,-1.4533,18.234,18.661,-37.93,7,52
301,3,1,1,2,2,1,1,1.371,1.4785,-1.0048,6.2244,-2.3758,-61.094,3,10
301,3,1,1,4,1,1,1,-22.682,13.145,-7.5725,17.505,15.109,-360.07,30,1
301,3,1,1,4,2,1,1,0.43026,1.1406,4.3678,2.8159,3.9375,219.2,6,39
301,3,1,1,13,1,1,1,-9.5498,12.227,-0.62677,14.713,8.923,1.8086,6,1
301,3,1,1,13,2,1,1,6.3593,2.8296,-0.10455,10.557,-6.4639,-18.613,52,15
301,3,1,1,15,1,1,1,-10.385,9.4385,3.1634,18.56,13.548,194.99,9,1
301,3,1,1,15,2,1,1,9.1582,4.1811,0.37852,11.213,-8.7796,2.9988,52,15
301,3,1,1,16,1,1,1,-17.113,12.477,-9.9057,15.673,7.2068,-479.01,31,1
301,3,1,1,16,2,1,1,2.1645,1.5119,5.668,3.2825,3.5035,285.23,3,41
301,3,1,1,17,1,1,1,-18.323,14.114,-11.201,19.026,7.1221,-537.55,28,1
301,3,1,1,17,2,1,1,2.7369,1.4612,3.7706,2.4474,1.0337,189.99,6,32
301,3,1,1,18,1,1,1,-10.371,11.348,-6.633,12.117,3.738,-318.03,33,2
301,3,1,1,18,2,1,1,5.6938,1.4482,5.059,3.5924,-0.63479,251.44,1,30
301,3,1,1,19,1,1,1,-20.863,14.877,-12.961,18.157,7.9019,-630.08,31,1
301,3,1,1,19,2,1,1,3.5486,1.5107,5.3173,2.9146,1.7687,267.14,6,26
301,3,1,1,21,1,1,1,-10.957,10.27,-10.721,13.061,0.236,-528.68,34,2
301,3,1,1,21,2,1,1,7.1351,1.2848,7.4203,3.2846,0.28518,374.24,52,30
